Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
8,Alcoholic Drinks,2,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2020,31/12/20,8,2.829199963
8,Alcoholic Drinks,2,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2021,31/12/21,9,3.215992501
8,Alcoholic Drinks,2,3,Total Volume,Lovina Beach Brewery PT,million litres,2016,31/12/16,4,3.670724448
8,Alcoholic Drinks,2,3,Total Volume,Lovina Beach Brewery PT,million litres,2017,31/12/17,5,4.060739857
8,Alcoholic Drinks,2,3,Total Volume,Lovina Beach Brewery PT,million litres,2018,18/12/31,6,4.326451906
8,Alcoholic Drinks,2,3,Total Volume,Lovina Beach Brewery PT,million litres,2019,31/12/19,7,3.128581993
8,Alcoholic Drinks,2,3,Total Volume,Lovina Beach Brewery PT,million litres,2020,31/12/20,8,3.299045242
8,Alcoholic Drinks,2,3,Total Volume,Lovina Beach Brewery PT,million litres,2021,31/12/21,9,3.548151109
8,Alcoholic Drinks,2,3,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2016,31/12/16,4,3.782687319
8,Alcoholic Drinks,2,3,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2017,17/12/31,5,4.046079677
8,Alcoholic Drinks,2,3,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2018,18/12/31,6,4.30106454
8,Alcoholic Drinks,2,3,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2019,31/12/19,7,0.097053756
8,Alcoholic Drinks,2,3,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2020,31/12/20,8,0.098800726
8,Alcoholic Drinks,2,3,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2021,31/12/21,9,2.406070088
8,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2018,31/12/18,6,3.629688779
8,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2019,31/12/19,7,3.563423434
8,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2020,31/12/20,8,3.289462475
8,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2021,31/12/21,9,3.189386562
8,Alcoholic Drinks,2,3,Total Volume,Duvel Moortgat NV,million litres,2016,16/12/31,4,2.99246191
8,Alcoholic Drinks,2,3,Total Volume,Duvel Moortgat NV,million litres,2017,31/12/17,5,3.005511855
8,Alcoholic Drinks,2,3,Total Volume,Duvel Moortgat NV,million litres,2018,31/12/18,6,3.072849035
8,Alcoholic Drinks,2,3,Total Volume,Duvel Moortgat NV,million litres,2019,31/12/19,7,3.125999952
8,Alcoholic Drinks,2,3,Total Volume,Duvel Moortgat NV,million litres,2020,31/12/20,8,3.279999954
8,Alcoholic Drinks,2,3,Total Volume,Duvel Moortgat NV,million litres,2021,21/12/31,9,2.941337068
8,Alcoholic Drinks,2,3,Total Volume,PBK Radomyshl OAO,million litres,2020,31/12/20,8,2.900158258
8,Alcoholic Drinks,2,3,Total Volume,PBK Radomyshl OAO,million litres,2021,21/12/31,9,2.847955438
8,Alcoholic Drinks,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,million litres,2016,16/12/31,4,2.788147849
8,Alcoholic Drinks,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,million litres,2017,17/12/31,5,2.740749318
8,Alcoholic Drinks,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,million litres,2018,18/12/31,6,2.788986195
8,Alcoholic Drinks,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,million litres,2019,31/12/19,7,0.548943994
8,Alcoholic Drinks,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,million litres,2020,31/12/20,8,3.119379693
8,Alcoholic Drinks,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,million litres,2021,21/12/31,9,3.086508051
8,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2016,31/12/16,4,2.839588373
8,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2017,31/12/17,5,2.423218174
8,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2018,31/12/18,6,2.224144061
8,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2019,31/12/19,7,2.888403198
8,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2020,31/12/20,8,3.367528086
8,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2021,21/12/31,9,3.458876598
8,Alcoholic Drinks,2,3,Total Volume,Kirin Holdings Co Ltd,million litres,2016,31/12/16,4,3.118489309
8,Alcoholic Drinks,2,3,Total Volume,Kirin Holdings Co Ltd,million litres,2017,31/12/17,5,194.0088869
8,Alcoholic Drinks,2,3,Total Volume,Kirin Holdings Co Ltd,million litres,2018,31/12/18,6,180.9379713
8,Alcoholic Drinks,2,3,Total Volume,Kirin Holdings Co Ltd,million litres,2019,31/12/19,7,198.7464869
8,Alcoholic Drinks,2,3,Total Volume,Kirin Holdings Co Ltd,million litres,2020,31/12/20,8,205.5930984
8,Alcoholic Drinks,2,3,Total Volume,Kirin Holdings Co Ltd,million litres,2021,31/12/21,9,17.09695746
8,Alcoholic Drinks,2,3,Total Volume,Bavick NV,million litres,2016,16/12/31,4,15.96008026
8,Alcoholic Drinks,2,3,Total Volume,Bavick NV,million litres,2017,17/12/31,5,14.51595027
8,Alcoholic Drinks,2,3,Total Volume,Bavick NV,million litres,2018,18/12/31,6,79.5156148
8,Alcoholic Drinks,2,3,Total Volume,Bavick NV,million litres,2019,19/12/31,7,81.03776723
8,Alcoholic Drinks,2,3,Total Volume,Bavick NV,million litres,2020,31/12/20,8,82.72840418
8,Alcoholic Drinks,2,3,Total Volume,Bavick NV,million litres,2021,21/12/31,9,82.65476186
8,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2016,31/12/16,4,83.11140021
8,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2017,31/12/17,5,83.56805968
8,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2018,31/12/18,6,467.9353747
8,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2019,31/12/19,7,490.4662811
8,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2020,31/12/20,8,422.2453313
8,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2021,31/12/21,9,431.9326043
8,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2016,31/12/16,4,459.0658385
8,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2017,31/12/17,5,519.6631559
8,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2018,18/12/31,6,416.6100378
8,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2019,31/12/19,7,440.9908867
8,Alcoholic Drinks,2,3,Total Volume,Ukrprominvest ZAO,million litres,2016,16/12/31,4,443.5285776
8,Alcoholic Drinks,2,3,Total Volume,Ukrprominvest ZAO,million litres,2017,31/12/17,5,440.0368141
8,Alcoholic Drinks,2,3,Total Volume,Ukrprominvest ZAO,million litres,2018,31/12/18,6,427.683698
8,Alcoholic Drinks,2,3,Total Volume,Ukrprominvest ZAO,million litres,2019,31/12/19,7,418.8384015
8,Alcoholic Drinks,2,3,Total Volume,Obolon PAT,million litres,2016,16/12/31,4,179.0199465
8,Alcoholic Drinks,2,3,Total Volume,Obolon PAT,million litres,2017,17/12/31,5,211.3899892
8,Alcoholic Drinks,2,3,Total Volume,Private Label,million litres,2016,16/12/31,4,218.3235423
8,Alcoholic Drinks,2,3,Total Volume,Private Label,million litres,2017,31/12/17,5,235.5053619
8,Alcoholic Drinks,2,3,Total Volume,Private Label,million litres,2018,31/12/18,6,300.6121138
8,Alcoholic Drinks,2,3,Total Volume,Private Label,million litres,2019,31/12/19,7,315.6468889
8,Alcoholic Drinks,2,3,Total Volume,Private Label,million litres,2020,31/12/20,8,234.441839
8,Alcoholic Drinks,2,3,Total Volume,Private Label,million litres,2021,31/12/21,9,239.1958767
8,Alcoholic Drinks,2,3,Total Volume,Others,million litres,2016,31/12/16,4,245.2986782
8,Alcoholic Drinks,2,3,Total Volume,Others,million litres,2017,31/12/17,5,246.2367649
8,Alcoholic Drinks,2,3,Total Volume,Others,million litres,2018,31/12/18,6,254.024967
8,Alcoholic Drinks,2,3,Total Volume,Others,million litres,2019,19/12/31,7,260.7335428
8,Alcoholic Drinks,2,3,Total Volume,Others,million litres,2020,31/12/20,8,153.5749186
8,Alcoholic Drinks,2,3,Total Volume,Others,million litres,2021,31/12/21,9,154.6137648
8,Alcoholic Drinks,5,3,Total Volume,Diageo Plc,million litres,2020,31/12/20,8,155.8337083
8,Alcoholic Drinks,5,3,Total Volume,Diageo Plc,million litres,2021,31/12/21,9,154.2241919
8,Alcoholic Drinks,5,3,Total Volume,UB Group,million litres,2016,16/12/31,4,155.216352
8,Alcoholic Drinks,5,3,Total Volume,UB Group,million litres,2017,31/12/17,5,158.3675995
8,Alcoholic Drinks,5,3,Total Volume,UB Group,million litres,2018,31/12/18,6,59.98099762
8,Alcoholic Drinks,5,3,Total Volume,UB Group,million litres,2019,31/12/19,7,62.9672715
8,Alcoholic Drinks,5,3,Total Volume,Others,million litres,2016,31/12/16,4,77.20175492
8,Alcoholic Drinks,5,3,Total Volume,Others,million litres,2017,31/12/17,5,82.82147437
8,Alcoholic Drinks,5,3,Total Volume,Others,million litres,2018,18/12/31,6,88.42411254
8,Alcoholic Drinks,5,3,Total Volume,Others,million litres,2019,31/12/19,7,85.8570526
8,Alcoholic Drinks,5,3,Total Volume,Others,million litres,2020,31/12/20,8,66.69453086
8,Alcoholic Drinks,5,3,Total Volume,Others,million litres,2021,31/12/21,9,62.54034813
8,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2016,31/12/16,4,60.2285161
8,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2017,31/12/17,5,59.56947654
8,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2018,31/12/18,6,59.30395191
8,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2019,31/12/19,7,59.99046336
8,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2020,31/12/20,8,15.1920003
8,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2021,21/12/31,9,15.79969909
8,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2016,16/12/31,4,14.85169868
8,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2017,17/12/31,5,41.47173016
8,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2018,18/12/31,6,28.31767465
8,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2019,19/12/31,7,26.66741401
8,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2020,31/12/20,8,27.62164999
8,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2021,31/12/21,9,30.59952536
8,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2016,31/12/16,4,32.08302799
8,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2017,31/12/17,5,32.93087064
8,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2018,31/12/18,6,31.38691758
8,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2019,31/12/19,7,30.6651257
8,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2020,20/12/31,8,30.09068975
8,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2021,31/12/21,9,29.1558007
8,Alcoholic Drinks,3,3,Total Volume,Asahi Group Holdings Ltd,million litres,2020,20/12/31,8,28.71917645
8,Alcoholic Drinks,3,3,Total Volume,Asahi Group Holdings Ltd,million litres,2021,21/12/31,9,28.76997624
8,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2016,31/12/16,4,27.71924919
8,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2017,17/12/31,5,26.84609453
8,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2018,31/12/18,6,26.0944013
8,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2019,31/12/19,7,25.42899418
8,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2020,20/12/31,8,25.07298587
8,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2021,31/12/21,9,25.33374967
8,Alcoholic Drinks,3,3,Total Volume,Grupo Mahou-San Miguel SA,million litres,2016,31/12/16,4,21.09062737
8,Alcoholic Drinks,3,3,Total Volume,Grupo Mahou-San Miguel SA,million litres,2017,17/12/31,5,22.18477562
8,Alcoholic Drinks,3,3,Total Volume,Grupo Mahou-San Miguel SA,million litres,2018,31/12/18,6,25.99266869
8,Alcoholic Drinks,3,3,Total Volume,Grupo Mahou-San Miguel SA,million litres,2019,19/12/31,7,25.43920114
8,Alcoholic Drinks,3,3,Total Volume,Grupo Mahou-San Miguel SA,million litres,2020,31/12/20,8,25.01478922
8,Alcoholic Drinks,3,3,Total Volume,Grupo Mahou-San Miguel SA,million litres,2021,21/12/31,9,24.81136016
8,Alcoholic Drinks,3,3,Total Volume,Oetker-Gruppe,million litres,2016,31/12/16,4,23.90000066
8,Alcoholic Drinks,3,3,Total Volume,Oetker-Gruppe,million litres,2017,31/12/17,5,23.8899984
8,Alcoholic Drinks,3,3,Total Volume,Oetker-Gruppe,million litres,2018,31/12/18,6,24.53000045
8,Alcoholic Drinks,3,3,Total Volume,Oetker-Gruppe,million litres,2019,31/12/19,7,24.1674656
8,Alcoholic Drinks,3,3,Total Volume,Oetker-Gruppe,million litres,2020,20/12/31,8,24.5440651
8,Alcoholic Drinks,3,3,Total Volume,Oetker-Gruppe,million litres,2021,31/12/21,9,24.12652325
8,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2016,16/12/31,4,22.10000073
8,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2017,17/12/31,5,24.35999963
8,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2018,31/12/18,6,24.87999802
8,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2019,31/12/19,7,25.98080823
8,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2020,31/12/20,8,24.43237908
8,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2021,21/12/31,9,22.32183962
8,Alcoholic Drinks,3,3,Total Volume,Constellation Brands Inc,million litres,2017,31/12/17,5,25.45734074
8,Alcoholic Drinks,3,3,Total Volume,Constellation Brands Inc,million litres,2018,18/12/31,6,24.71907723
8,Alcoholic Drinks,3,3,Total Volume,Constellation Brands Inc,million litres,2019,31/12/19,7,23.94042654
8,Alcoholic Drinks,3,3,Total Volume,Constellation Brands Inc,million litres,2020,20/12/31,8,22.97084262
8,Alcoholic Drinks,3,3,Total Volume,Constellation Brands Inc,million litres,2021,21/12/31,9,22.48845521
8,Alcoholic Drinks,3,3,Total Volume,Damm SA,million litres,2016,31/12/16,4,22.15337201
8,Alcoholic Drinks,3,3,Total Volume,Damm SA,million litres,2017,31/12/17,5,22.2343009
8,Alcoholic Drinks,3,3,Total Volume,Damm SA,million litres,2018,18/12/31,6,21.61174054
8,Alcoholic Drinks,3,3,Total Volume,Damm SA,million litres,2019,31/12/19,7,21.19247202
8,Alcoholic Drinks,3,3,Total Volume,Damm SA,million litres,2020,31/12/20,8,20.64146548
8,Alcoholic Drinks,3,3,Total Volume,Damm SA,million litres,2021,31/12/21,9,20.38344783
8,Alcoholic Drinks,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2016,31/12/16,4,20.5509588
8,Alcoholic Drinks,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2017,31/12/17,5,8.710000318
8,Alcoholic Drinks,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2018,31/12/18,6,9.670000165
8,Alcoholic Drinks,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2019,31/12/19,7,10.9799999
8,Alcoholic Drinks,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2020,31/12/20,8,11.66994834
8,Alcoholic Drinks,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2021,21/12/31,9,12.29148841
8,Alcoholic Drinks,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2016,31/12/16,4,13.01362683
8,Alcoholic Drinks,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2017,31/12/17,5,9.139850041
8,Alcoholic Drinks,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2018,31/12/18,6,10.54174836
8,Alcoholic Drinks,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2019,31/12/19,7,14.77000062
8,Alcoholic Drinks,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2020,31/12/20,8,14.17000066
8,Alcoholic Drinks,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2021,31/12/21,9,12.21000028
8,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2016,31/12/16,4,11.28683771
8,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2017,31/12/17,5,10.62790019
8,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2018,31/12/18,6,9.818661399
8,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2019,31/12/19,7,6.68847006
8,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2020,31/12/20,8,6.561389249
8,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2021,31/12/21,9,6.403915674
8,Alcoholic Drinks,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2016,16/12/31,4,6.221404451
8,Alcoholic Drinks,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2017,31/12/17,5,6.165412031
8,Alcoholic Drinks,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2018,31/12/18,6,6.144449892
8,Alcoholic Drinks,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2019,19/12/31,7,4.895035364
8,Alcoholic Drinks,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2020,31/12/20,8,5.029159149
8,Alcoholic Drinks,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2021,31/12/21,9,5.171628039
8,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2016,31/12/16,4,5.561712124
8,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2017,31/12/17,5,5.828532143
8,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2018,31/12/18,6,6.009169964
8,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2019,31/12/19,7,0.162463353
8,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2020,31/12/20,8,0.228096121
8,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2021,31/12/21,9,0.364953898
8,Alcoholic Drinks,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2016,31/12/16,4,1.514558165
8,Alcoholic Drinks,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2017,31/12/17,5,2.635299831
8,Alcoholic Drinks,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2018,31/12/18,6,5.273869673
8,Alcoholic Drinks,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2019,31/12/19,7,5.5755003
8,Alcoholic Drinks,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2020,31/12/20,8,5.480716741
8,Alcoholic Drinks,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2021,31/12/21,9,5.349179405
8,Alcoholic Drinks,3,3,Total Volume,Bitburger Braugruppe GmbH,million litres,2016,31/12/16,4,5.108465974
8,Alcoholic Drinks,3,3,Total Volume,Bitburger Braugruppe GmbH,million litres,2017,31/12/17,5,5.095694437
8,Alcoholic Drinks,3,3,Total Volume,Bitburger Braugruppe GmbH,million litres,2018,31/12/18,6,5.113020489
8,Alcoholic Drinks,3,3,Total Volume,Bitburger Braugruppe GmbH,million litres,2019,19/12/31,7,2.327078656
8,Alcoholic Drinks,3,3,Total Volume,Bitburger Braugruppe GmbH,million litres,2020,31/12/20,8,3.660694404
8,Alcoholic Drinks,3,3,Total Volume,Bitburger Braugruppe GmbH,million litres,2021,31/12/21,9,4.866924912
8,Alcoholic Drinks,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2016,31/12/16,4,4.691564435
8,Alcoholic Drinks,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2017,31/12/17,5,3.728642894
8,Alcoholic Drinks,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2018,31/12/18,6,3.683676774
8,Alcoholic Drinks,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2019,31/12/19,7,3.584632576
8,Alcoholic Drinks,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2020,20/12/31,8,3.51495999
8,Alcoholic Drinks,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2021,31/12/21,9,3.497878102
8,Alcoholic Drinks,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,million litres,2016,31/12/16,4,3.504951892
8,Alcoholic Drinks,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,million litres,2017,31/12/17,5,2.919262799
8,Alcoholic Drinks,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,million litres,2018,31/12/18,6,3.339024154
8,Alcoholic Drinks,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,million litres,2019,31/12/19,7,3.567600085
8,Alcoholic Drinks,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,million litres,2020,31/12/20,8,3.523004854
8,Alcoholic Drinks,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,million litres,2021,31/12/21,9,3.540620092
8,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2016,31/12/16,4,3.418468688
8,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2017,17/12/31,5,3.346680933
8,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2018,31/12/18,6,3.28711002
8,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2019,31/12/19,7,3.061255131
8,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2020,31/12/20,8,3.23062622
8,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2021,31/12/21,9,3.057329776
8,Alcoholic Drinks,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2016,31/12/16,4,3.051255143
