Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,2332403844
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,254361587
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,2568104655
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,2773169062
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,330582045
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,4813833717
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,7257048446
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,8223752482
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,8120460599
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,8861202909
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,7120323986
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,6761532172
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,7080931102
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,803034973
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,8423641852
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,9063382355
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,1006699891
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,1032953359
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,1008653547
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,9951709802
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,10145775
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,9942003792
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,9511454702
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,9519256991
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,9477403893
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,8024486513
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,8329677677
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,8474047021
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,8274837861
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,7795608971
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,7673253568
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,792197766
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,8181161493
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,8317301718
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,8596420936
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,9190881081
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,9838027011
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,1045180515
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,113407173
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,1208399538
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,2448519519
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,2778670666
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,3084264083
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,3371305895
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,3700673063
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,3198437033
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,2838856956
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,2786618594
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,2775848359
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,2760953961
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,2629939901
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,2495365794
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,2401242913
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,2336962809
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,2278148361
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,207376704
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,2457296779
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,2535283403
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,2637670293
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,1978462206
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,2382618322
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,2025798662
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,1931507254
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,2546114169
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,2185491655
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,2038575986
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,1829863195
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,143962532
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,1022366126
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,8273558091
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,3062297117
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,3158840458
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,3340398465
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,3773600305
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,3969267218
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,40633864
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,396495869
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,3863934009
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,4226397007
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,4191476941
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,4539895696
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,4643984955
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,4838581511
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,4656319937
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,5328039315
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,1130527292
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,1203622755
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,1324802705
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,1250044188
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,1428203854
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,1431062928
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,1376459745
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,1343473279
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,1166378851
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,1081106279
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,8707795066
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,104635978
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,1189651498
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,1368357702
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,1484629399
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,2657638349
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,2522058888
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,2489132794
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,2475195016
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,2374304278
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,2320967094
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,2236239832
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,2318777128
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,2385056572
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,2634476315
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,12/31/2017,2924418839
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,12/31/2018,2966264978
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,12/31/2019,2939217151
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,12/31/2020,3121269045
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,12/31/2021,3296114479
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,12/31/2007,7403235393
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,12/31/2008,7025570166
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,12/31/2009,5813637269
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,12/31/2010,5605918642
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,12/31/2011,5434707005
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,12/31/2012,5249154174
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,12/31/2013,5273445995
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,12/31/2014,5487052528
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,12/31/2015,5775652602
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,12/31/2016,575294513
